Time,Time (microseconds),Computer,Reason,Tag(s),Action,Rank,Direction,Interface,Frame Type,Protocol,Flags,Source IP,Source MAC,Source Port,Destination IP,Destination MAC,Destination Port,Packet Size,Repeat Count,End Time,Flow,Status,Note,Data Flags,Data Index,Data,Event Origin
"April 9, 2018 15:15:52",1523283352331398,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,35696,129.12.44.154,FA:16:3E:68:2D:73,3358,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331406,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,3420,129.12.44.154,FA:16:3E:68:2D:73,5053,0,4,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331405,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,31168,129.12.44.154,FA:16:3E:68:2D:73,6070,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331401,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,30533,129.12.44.154,FA:16:3E:68:2D:73,3471,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331400,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,26878,129.12.44.154,FA:16:3E:68:2D:73,3245,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331395,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,23530,129.12.44.154,FA:16:3E:68:2D:73,2793,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331396,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,1742,129.12.44.154,FA:16:3E:68:2D:73,2906,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331399,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,17121,129.12.44.154,FA:16:3E:68:2D:73,3132,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331397,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,14335,129.12.44.154,FA:16:3E:68:2D:73,3019,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331394,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,1787,129.12.44.154,FA:16:3E:68:2D:73,2567,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331393,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,2888,129.12.44.154,FA:16:3E:68:2D:73,2341,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331391,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,9237,129.12.44.154,FA:16:3E:68:2D:73,2454,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331392,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,32146,129.12.44.154,FA:16:3E:68:2D:73,2115,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331389,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,22319,129.12.44.154,FA:16:3E:68:2D:73,1889,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331390,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,9465,129.12.44.154,FA:16:3E:68:2D:73,2002,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331387,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,44318,129.12.44.154,FA:16:3E:68:2D:73,1776,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331388,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,3328,129.12.44.154,FA:16:3E:68:2D:73,1663,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331384,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,48384,129.12.44.154,FA:16:3E:68:2D:73,1550,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331386,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,35752,129.12.44.154,FA:16:3E:68:2D:73,1324,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331385,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,5242,129.12.44.154,FA:16:3E:68:2D:73,1437,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331381,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,12844,129.12.44.154,FA:16:3E:68:2D:73,1098,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331383,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,16470,129.12.44.154,FA:16:3E:68:2D:73,1211,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331382,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,10001,129.12.44.154,FA:16:3E:68:2D:73,759,0,6,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331380,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,26103,129.12.44.154,FA:16:3E:68:2D:73,646,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331378,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,11352,129.12.44.154,FA:16:3E:68:2D:73,420,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331379,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,1730,129.12.44.154,FA:16:3E:68:2D:73,533,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331376,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,31737,129.12.44.154,FA:16:3E:68:2D:73,308,0,2,"April 9, 2018 15:15:53",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,4427,129.12.44.154,FA:16:3E:68:2D:73,194,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352331374,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,13865,129.12.44.154,FA:16:3E:68:2D:73,81,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352327373,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,21280,129.12.44.154,FA:16:3E:68:2D:73,8891,0,5,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352323375,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,9492,129.12.44.154,FA:16:3E:68:2D:73,6066,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352323374,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,26549,129.12.44.154,FA:16:3E:68:2D:73,5727,0,2,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352323373,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,11936,129.12.44.154,FA:16:3E:68:2D:73,5501,0,4,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352319374,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,8611,129.12.44.154,FA:16:3E:68:2D:73,4032,0,8,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352319373,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,6100,129.12.44.154,FA:16:3E:68:2D:73,3693,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352315373,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,5841,129.12.44.154,FA:16:3E:68:2D:73,3241,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352315374,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,2743,129.12.44.154,FA:16:3E:68:2D:73,3354,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352315376,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,18682,129.12.44.154,FA:16:3E:68:2D:73,3580,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352315375,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,14909,129.12.44.154,FA:16:3E:68:2D:73,3467,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352311373,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,21582,129.12.44.154,FA:16:3E:68:2D:73,2789,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352311376,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,20964,129.12.44.154,FA:16:3E:68:2D:73,3128,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352311375,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,14974,129.12.44.154,FA:16:3E:68:2D:73,3015,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352311374,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,13285,129.12.44.154,FA:16:3E:68:2D:73,2902,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352307375,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,13758,129.12.44.154,FA:16:3E:68:2D:73,2676,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352307374,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,19251,129.12.44.154,FA:16:3E:68:2D:73,2563,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352307373,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,36828,129.12.44.154,FA:16:3E:68:2D:73,2450,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352303376,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,39382,129.12.44.154,FA:16:3E:68:2D:73,2337,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352303375,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,8015,129.12.44.154,FA:16:3E:68:2D:73,2111,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352303373,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,13885,129.12.44.154,FA:16:3E:68:2D:73,1885,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352303374,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,22172,129.12.44.154,FA:16:3E:68:2D:73,1998,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352299373,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,12697,129.12.44.154,FA:16:3E:68:2D:73,1546,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352299374,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,2375,129.12.44.154,FA:16:3E:68:2D:73,1659,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352295375,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,15238,129.12.44.154,FA:16:3E:68:2D:73,1320,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352295376,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,1531,129.12.44.154,FA:16:3E:68:2D:73,1433,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352295373,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,39577,129.12.44.154,FA:16:3E:68:2D:73,1094,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352295374,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,7893,129.12.44.154,FA:16:3E:68:2D:73,1207,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352291377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,4754,129.12.44.154,FA:16:3E:68:2D:73,642,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352291376,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,1724,129.12.44.154,FA:16:3E:68:2D:73,529,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352291375,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,2794,129.12.44.154,FA:16:3E:68:2D:73,416,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352291374,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,19291,129.12.44.154,FA:16:3E:68:2D:73,190,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352283376,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,8080,129.12.44.154,FA:16:3E:68:2D:73,8863,0,7,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352283377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,11734,129.12.44.154,FA:16:3E:68:2D:73,8989,0,6,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352279375,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,38431,129.12.44.154,FA:16:3E:68:2D:73,4141,0,4,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352279374,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,16142,129.12.44.154,FA:16:3E:68:2D:73,4028,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352275375,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,7524,129.12.44.154,FA:16:3E:68:2D:73,3576,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352275374,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,38911,129.12.44.154,FA:16:3E:68:2D:73,3463,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352275376,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,11918,129.12.44.154,FA:16:3E:68:2D:73,3689,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352271376,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,36394,129.12.44.154,FA:16:3E:68:2D:73,3237,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352271374,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,22866,129.12.44.154,FA:16:3E:68:2D:73,3011,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352271375,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,17791,129.12.44.154,FA:16:3E:68:2D:73,3124,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352271377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,1683,129.12.44.154,FA:16:3E:68:2D:73,3350,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352267376,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,15604,129.12.44.154,FA:16:3E:68:2D:73,2898,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352267375,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,36075,129.12.44.154,FA:16:3E:68:2D:73,2785,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352267374,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,4494,129.12.44.154,FA:16:3E:68:2D:73,2672,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352263377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,3114,129.12.44.154,FA:16:3E:68:2D:73,2559,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352263375,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,31311,129.12.44.154,FA:16:3E:68:2D:73,2333,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352263376,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,31402,129.12.44.154,FA:16:3E:68:2D:73,2446,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352263374,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,1058,129.12.44.154,FA:16:3E:68:2D:73,2213,0,5,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352259377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,3410,129.12.44.154,FA:16:3E:68:2D:73,2107,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352259375,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,11119,129.12.44.154,FA:16:3E:68:2D:73,1881,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352259376,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,42651,129.12.44.154,FA:16:3E:68:2D:73,1994,0,3,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:52",1523283352259374,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,15300,129.12.44.154,FA:16:3E:68:2D:73,1768,0,6,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
